1560158781402323007,0,0
1560158781995831012,0,0
1560158782594034910,0,0
1560158783196973085,0,0
1560158783797636985,0,0
1560158784393795967,2,0
1560158784995292901,0,0
1560158785596769094,0,0
1560158786195476055,0,0
1560158786804073095,2,0
1560158787407010078,2,0
1560158787996303081,0,0
1560158788595968008,2,0
1560158789200027942,2,0
1560158789796158075,0,0
1560158790396536111,2,0
1560158791005290985,2,0
1560158791596467971,0,0
1560158792198399066,2,0
1560158792800501108,2,0
1560158793397622108,0,0
1560158793997246980,2,0
1560158794598164081,2,0
1560158795222987890,2,0
1560158795797323942,0,0
1560158796398500919,0,0
1560158797000233888,0,0
1560158797598844051,2,0
1560158798198832988,2,0
1560158798800693988,2,0
1560158799398392915,2,0
1560158800000288009,0,0
1560158800600699901,0,0
1560158801200381040,0,0
1560158801800550937,1,0
1560158802400389909,1,0
1560158803007622957,1,0
1560158803608241081,1,0
1560158804193068027,1,0
1560158804795614004,1,0
1560158805400707006,1,0
1560158806008908033,1,0
1560158806608253955,1,0
1560158807210872888,1,0
1560158807801513910,1,0
1560158808401794910,0,0
1560158808992163896,0,0
1560158809606422901,0,0
1560158810203063964,1,0
1560158810803353071,1,0
1560158811403680086,1,0
1560158812004323005,1,0
1560158812606698036,1,0
1560158813211913108,1,0
1560158813811902999,1,0
1560158814412132978,1,0
1560158815007503986,1,0
1560158815604448080,1,0
1560158816203917980,1,0
1560158816808340072,1,0
1560158817404839038,0,0
1560158818006844997,0,0
1560158818609757900,1,0
1560158819205327987,1,0
1560158819805520057,1,0
1560158820408952951,1,0
1560158821004597902,0,0
1560158821607381105,0,0
1560158822217398881,1,0
1560158822816251993,1,0
1560158823412168979,0,0
1560158824009844064,0,0
1560158824609395027,1,0
1560158825212182998,1,0
1560158825816800117,1,0
1560158826410700082,0,0
1560158827008533954,0,0
1560158827609807014,0,0
1560158828211343050,0,0
1560158828815742015,0,0
1560158829415436029,2,0
1560158830011868000,2,0
1560158830616857051,0,0
1560158831212189912,0,0
1560158831812319993,2,0
1560158832415358066,2,0
1560158833011028051,0,0
1560158833610866069,0,0
1560158834209913969,0,0
1560158834811944961,0,0
1560158835411024093,0,0
1560158836010833024,0,0
1560158836613029003,0,0
1560158837213113069,0,0
1560158837814361095,1,0
1560158838412698984,1,0
1560158839013128042,1,0
1560158839611432075,0,0
1560158840213936090,0,0
1560158840817678928,1,0
1560158841412584066,1,0
1560158842011764049,0,0
1560158842615865945,0,0
1560158843217586994,0,0
1560158843812515974,1,0
1560158844416205883,1,0
1560158845012691020,0,0
1560158845615422964,0,0
1560158846217245101,0,0
1560158846814116954,1,0
1560158847415666103,0,0
1560158848020241022,0,0
1560158848614378929,0,0
1560158849214802980,0,0
1560158849825638055,1,0
1560158850415287971,0,0
1560158851015573978,0,0
1560158851618099927,0,0
1560158852216165065,2,0
1560158852816612005,0,0
1560158853418551921,0,0
1560158854016289949,0,0
1560158854615742921,0,0
1560158855218483924,0,0
1560158855813035011,0,0
1560158856416946887,0,0
1560158857020381927,0,0
1560158857619410037,1,0
1560158858216793060,1,0
1560158858827017068,1,0
1560158859426759004,0,0
1560158860024499893,0,0
1560158860623718023,0,0
1560158861218226909,1,0
1560158861818541049,1,0
1560158862419234991,1,0
1560158863019335985,0,0
1560158863628022909,0,0
1560158864220333099,0,0
1560158864829950094,1,0
1560158865427491903,1,0
1560158866019164085,1,0
1560158866621392011,0,0
1560158867220905065,0,0
1560158867821800947,1,0
1560158868425784111,1,0
1560158869020025968,1,0
1560158869622142076,1,0
1560158870222740888,0,0
1560158870821191072,0,0
1560158871422507047,0,0
1560158872021837949,0,0
1560158872621946096,0,0
1560158873222110033,0,0
1560158873827635049,1,0
1560158874422620058,1,0
1560158875025396108,0,0
1560158875626940965,0,0
1560158876223500013,0,0
1560158876824229001,0,0
1560158877426842927,1,0
1560158878023729085,1,0
1560158878623215913,0,0
1560158879229264020,0,0
1560158879823626041,0,0
1560158880424774885,1,0
1560158881028557062,0,0
1560158881626003026,0,0
1560158882225560903,0,0
1560158882825114965,0,0
1560158883426003932,0,0
1560158884025619983,0,0
1560158884633537054,0,0
1560158885226219892,0,0
1560158885826160907,0,0
1560158886428251028,0,0
1560158887027026891,0,0
1560158887626615047,1,0
1560158888228319883,1,0
1560158888827847003,1,0
1560158889427305936,0,0
1560158890030474901,0,0
1560158890630712032,0,0
1560158891227385044,0,0
1560158891834789991,0,0
1560158892431251049,1,0
1560158893028743028,1,0
1560158893629673004,1,0
1560158894230304002,0,0
1560158894828413009,0,0
1560158895431065082,0,0
1560158896033623933,0,0
1560158896630059003,0,0
1560158897230634927,0,0
1560158897840631008,1,0
1560158898430779933,1,0
1560158899030834913,1,0
1560158899630831956,0,0
1560158900230335950,0,0
1560158900832120895,0,0
1560158901442733049,0,0
1560158902031021118,1,0
1560158902633614063,1,0
1560158903237545967,0,0
1560158903832259893,0,0
1560158904431261062,0,0
1560158905034728050,0,0
1560158905631810903,0,0
1560158906239865064,0,0
1560158906841337919,1,0
1560158907437617063,0,0
1560158908040293931,0,0
1560158908635016918,0,0
1560158909233584880,1,0
1560158909833688020,1,0
1560158910437998056,1,0
1560158911034028053,0,0
1560158911634656906,0,0
1560158912238836050,2,0
1560158912834177017,2,0
1560158913435234069,2,0
1560158914036097049,2,0
1560158914635399103,0,0
1560158915235893011,0,0
1560158915835151910,0,0
1560158916434262990,0,0
1560158917039649009,0,0
1560158917637403964,2,0
1560158918247441053,2,0
1560158918844773054,2,0
1560158919444971084,2,0
1560158920046937942,0,0
1560158920636765956,0,0
1560158921236848115,2,0
1560158921846178054,2,0
1560158922442121982,2,0
1560158923040031909,2,0
1560158923641428947,0,0
1560158924244256973,0,0
1560158924845779895,2,0
1560158925442806959,2,0
1560158926038672924,2,0
1560158926641340970,2,0
1560158927236470937,2,0
1560158927839418888,2,0
1560158928440629005,2,0
1560158929045670032,2,0
1560158929637454986,2,0
1560158930240104913,2,0
1560158930847270011,2,0
1560158931441147089,2,0
1560158932036077976,0,0
1560158932643986940,0,0
1560158933247049093,2,0
1560158933843277931,2,0
1560158934443218946,2,0
1560158935046909093,2,0
1560158935651962041,0,0
1560158936247586965,0,0
1560158936841618061,2,0
1560158937441886901,2,0
1560158938047343969,2,0
1560158938642755985,0,0
1560158939242008924,0,0
1560158939846796035,0,0
1560158940439376115,0,0
1560158941043365955,0,0
1560158941651345014,0,0
1560158942246922016,0,0
1560158942843950033,0,0
1560158943445863008,0,0
1560158944044958114,0,0
1560158944644682884,0,0
1560158945248997926,0,0
1560158945845864057,0,0
1560158946444648027,0,0
1560158947045227050,0,0
1560158947647216081,2,0
1560158948245841026,2,0
1560158948848695993,2,0
1560158949446999073,0,0
